name,feeling_relaxed,feeling_happy,feeling_euphoric,feeling_uplifted,feeling_sleepy,helps_stress,helps_pain,helps_depression,helps_anxiety,helps_insomnia,feeling_hungry,feeling_talkative,helps_headache,helps_ptsd,feeling_creative,feeling_energetic,helps_fatigue,feeling_focused,feeling_giggly,helps_lackofappetite,helps_nausea,helps_headaches,helps_bipolar_disorder,helps_cancer,helps_tingly,helps_cramps,feeling_aroused,helps_gastrointestinaldisorder,helps_inflammation,helps_musclespasms,helps_eye_pressure,helps_migraines,helps_asthma,helps_anorexia,helps_arthritis,helps_add/adhd,helps_musculardystrophy,helps_hypertension,helps_glaucoma,helps_pms,helps_seizures,helps_spasticity,helps_spinalcordinjury,helps_fibromyalgia,helps_crohn’sdisease,helps_phantomlimbpain,helps_epilepsy,helps_multiplesclerosis,helps_parkinson’s,helps_tourette’ssyndrome,helps_alzheimer’s,helps_hiv/aids,helps_tinnitus,cluster
Northern Berry,75,46,40,0,55,36,30,0,25,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bay 11,41,62,0,48,0,24,22,28,16,0,0,0,0,0,0,54,18,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Blossom,68,64,44,44,0,16,12,20,12,0,40,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Velvet Bud,50,50,64,64,0,28,0,35,0,0,0,0,0,0,0,50,21,0,0,21,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plushberry,72,51,47,34,31,31,28,26,28,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blue Dragon,52,64,57,55,0,47,30,28,35,17,0,0,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Future #1,75,50,75,50,0,50,0,50,50,0,0,0,0,0,0,0,25,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DelaHaze,0,69,47,61,0,31,0,36,19,0,0,0,0,0,0,59,25,50,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pure Power Plant,0,61,53,49,0,42,21,26,29,13,0,0,7,0,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pot of Gold,42,49,45,40,40,46,40,20,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Honey Bananas,55,61,45,45,0,30,24,32,21,0,0,0,2,0,0,0,13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cookie Breath,66,72,50,61,0,33,33,22,22,0,0,27,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghost Rider OG,57,42,38,42,0,34,30,34,30,26,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Euphoria,0,63,76,58,0,36,26,27,29,0,0,39,10,0,0,51,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortune Cookies,71,68,52,46,0,31,25,32,22,0,0,0,2,0,42,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemon OG Haze,68,39,60,52,0,39,28,31,0,0,0,0,0,0,0,0,26,47,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805 Glue,46,46,38,46,0,0,23,15,23,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Bears OG,71,57,0,0,42,42,42,0,0,28,42,0,0,0,0,0,0,0,28,42,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Purple Raine,52,52,32,40,0,28,0,28,36,0,0,0,4,0,0,0,20,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irene OG,83,64,57,55,0,24,0,27,29,0,0,0,0,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dank Commander,31,31,0,0,25,18,12,6,0,0,18,0,0,0,0,0,6,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peach Crescendo F-1,50,41,0,33,0,16,0,16,33,25,0,0,8,0,0,0,0,33,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alien Bubba,59,29,36,20,31,31,22,17,22,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lemon Thai,37,57,0,45,0,36,18,30,21,0,0,0,3,0,40,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemon Sorbet #3,36,45,0,36,36,36,0,9,0,0,0,0,0,0,0,0,9,0,0,0,18,0,0,0,36,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dog Shit,52,50,52,47,0,20,20,20,20,0,0,0,5,0,0,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Dream CBD,42,42,35,57,0,28,28,21,21,0,0,0,7,0,0,0,0,42,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Berry,49,55,56,41,0,46,29,26,35,16,0,0,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska,30,37,35,35,0,24,11,20,15,0,0,0,0,0,0,41,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master OG,66,0,33,33,52,41,34,25,0,36,44,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shoreline,44,65,77,51,0,44,22,20,33,0,0,0,2,0,50,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dosi Face,61,53,0,53,0,38,0,23,38,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Cherry Cheesecake,69,58,47,41,0,30,24,0,26,0,0,0,1,0,39,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501st OG,81,47,44,25,41,33,32,22,27,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
White Dawg,44,52,44,40,0,30,26,22,32,0,0,0,0,0,36,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mango Sherbert,63,54,54,63,0,36,36,36,45,0,0,0,0,0,0,45,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banana Milk,100,0,0,100,0,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pink Death Star,85,46,50,35,42,32,32,28,0,32,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bodega Bubblegum,72,54,27,45,0,18,0,18,27,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sour Kosher,28,42,42,42,42,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Triple Scoop,75,50,75,25,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Alien Technology,55,77,66,55,0,0,0,11,22,11,0,22,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Nightmare,41,68,68,57,0,42,30,33,22,0,0,0,2,0,0,46,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purple Tangie,0,53,46,56,0,20,17,25,15,0,0,0,5,0,0,43,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Road Dawg,50,56,37,37,0,43,0,25,0,25,0,0,6,0,0,0,0,37,0,31,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dosi-Woah! R1,60,0,80,60,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monkey Mints,57,57,0,28,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zour Apples,75,75,37,37,0,12,25,0,0,0,0,0,12,0,0,37,0,0,0,12,25,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mother of Berries,81,57,41,0,54,34,37,24,35,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Banana Daddy,66,66,33,0,0,0,0,33,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gorilla Bomb,33,0,0,33,0,0,0,0,0,33,33,0,33,0,0,0,33,33,0,33,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LA OG,57,40,54,38,30,36,50,0,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Purple Ice,48,62,71,48,0,57,42,28,54,34,0,0,11,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange Diesel,54,60,60,57,0,34,0,26,32,0,0,0,0,0,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweet and Sour Widow,63,31,18,28,26,36,36,18,34,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Orange Daiquiri,33,0,0,33,0,0,0,0,0,0,0,33,0,0,0,0,0,0,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pine Tar,70,56,59,43,0,32,27,29,27,24,45,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Northern Lights #5 x Haze,43,70,0,58,0,46,0,36,34,0,0,0,2,0,0,60,26,41,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataract Kush,54,55,51,33,42,49,45,25,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ethos Apex,40,20,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jupiter OG,61,40,44,0,48,33,37,22,23,39,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Grenadine,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pink Bubba,77,37,37,22,52,37,39,20,27,35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sour Blueberry,61,47,47,42,0,38,0,28,28,0,0,0,0,0,0,0,0,0,0,19,33,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apollo 13,0,45,49,53,0,40,18,30,34,0,0,0,6,0,32,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiquita Banana,64,75,57,46,0,32,28,21,0,17,0,0,0,0,32,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,35,48,0,48,0,18,21,13,16,0,0,0,0,0,29,40,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandarin Zkittlez,57,42,42,0,42,0,0,14,0,14,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,14,0,0,14,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sour Dream,0,68,67,61,0,33,19,27,24,0,0,0,0,0,44,55,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viper,0,61,0,48,0,33,17,35,0,0,0,41,5,0,43,58,20,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afgooey,44,43,50,25,34,40,40,19,31,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Holy Roller,33,55,0,44,0,33,33,0,0,0,0,0,0,0,0,44,22,0,0,0,33,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rare Dankness #1,71,66,0,0,52,0,52,28,38,0,38,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Princess,66,0,100,33,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Purple Berry,71,54,49,0,50,45,47,32,35,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Boss OG,51,38,38,32,0,16,16,16,18,0,0,0,0,0,28,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acid Dough,0,65,40,65,0,25,0,20,0,0,0,0,0,15,45,60,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locktite,65,65,47,42,0,50,32,40,42,0,0,0,7,0,30,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAGE,46,59,54,52,0,39,34,25,37,14,0,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platinum Garlic,50,28,50,14,0,0,7,7,0,0,0,0,0,0,0,0,0,0,35,0,7,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rose Bud,68,42,0,31,31,31,0,15,0,21,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Candy Rain,0,14,0,0,0,0,0,14,28,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Squirt,0,60,0,40,0,0,0,0,0,0,0,40,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Break,28,0,28,14,14,0,0,14,28,0,0,0,14,0,28,0,14,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GMO Zkittlez,66,16,0,0,66,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Aurora Indica,78,37,29,0,52,38,36,28,24,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Banana Cream Cake,100,100,0,0,50,50,50,50,50,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pura Vida,50,40,60,40,0,20,20,20,0,0,0,40,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinity,0,60,48,62,0,38,27,39,34,0,0,0,2,14,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S'mores,60,40,20,0,40,20,40,60,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Hog,60,44,54,26,53,37,35,21,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Biker Kush,64,57,0,42,0,21,0,14,21,28,0,21,7,0,35,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purple Widow,90,61,48,0,0,32,35,32,32,0,45,0,0,0,0,0,19,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Purple Crack,60,64,44,47,0,29,18,18,13,10,0,0,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hulkamania,80,80,80,80,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
Bakerstreet,72,48,56,0,24,36,48,28,28,24,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nepalese,58,69,56,51,0,33,30,30,0,28,0,0,2,0,35,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darth Vader OG,65,34,39,0,50,39,30,16,27,39,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blue Hawaiian,58,65,41,54,0,37,24,29,31,0,0,0,3,0,0,32,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucid Dream,0,58,53,58,0,31,17,40,35,0,0,0,1,0,47,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackberry Cream,65,60,35,42,0,30,27,0,37,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
White Lightning,71,68,53,51,0,45,29,32,29,21,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornbread,75,46,35,0,43,31,25,0,21,25,34,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Critical Bilbo,78,52,29,0,36,27,14,20,18,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Banana Puddintain,44,33,22,33,0,22,11,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sour Amnesia,0,69,55,65,0,29,22,29,25,0,0,0,0,0,48,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Purple Kush,50,50,33,0,33,50,0,0,0,33,0,0,0,0,0,0,0,0,0,50,33,0,0,0,0,0,16,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Afternoon Delight,60,0,60,46,0,20,20,30,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sunny D,52,82,0,70,0,29,0,23,11,0,0,0,0,0,0,41,0,47,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Sleep,69,35,42,0,64,33,47,26,0,54,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bordello,71,50,55,36,0,33,38,26,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Elephant,50,71,0,42,0,0,7,0,0,0,0,42,7,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Church OG,58,38,35,25,43,26,32,17,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Humboldt,59,56,62,46,0,31,25,15,15,0,0,0,9,0,0,0,0,0,34,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandarin TK,75,50,50,75,0,25,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lemon Ice,0,35,52,47,0,35,17,35,0,0,0,0,0,0,0,52,17,41,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum Kush,55,59,58,58,0,29,15,29,23,0,0,0,2,0,0,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
